,address,issue_reported,location_latitude,location_longitude,published_date
6983,Loyola Ln & Ed Bluestein Blvd Sb,zSTALLED VEHICLE,30.302634,-97.660994,2017-11-29
6984,3100 - 3300 S MOPAC EXPY SVRD NB,zSTALLED VEHICLE,30.248541,-97.803331,2017-11-05
6985,8300-8814 Research Blvd Sb,Traffic Hazard,30.356333,-97.715649,2017-11-11
6986,8800 N Ih 35 Sb,Traffic Hazard,30.35135,-97.692562,2017-11-04
6987,10304 N Lamar Blvd,Crash Service,30.372534,-97.69168,2017-11-08
6988,Provines Dr & N Lamar Blvd,Crash Urgent,30.376738,-97.689309,2017-11-10
6989,10500 Dessau Rd,zSTALLED VEHICLE,30.364096,-97.668631,2017-11-13
6990,Airport Blvd & Aldrich St,Traffic Hazard,30.297879,-97.708887,2017-11-29
6991,3626-3641 N Fm 620 Rd,COLLISION,30.397651,-97.928712,2017-11-21
6992,3908 W Braker Ln,Crash Urgent,30.396774,-97.734609,2017-11-27
6993,11200 Lakeline Mall Dr,Crash Service,30.471766,-97.803406,2017-11-06
6994,Cameron Rd & E Anderson Ln Svrd Wb,Traffic Impediment,30.332839,-97.686169,2017-11-17
6995,5100 N Mopac Expy Nb,Traffic Hazard,30.328354,-97.755541,2017-11-08
6996,1200-1651 N MOPAC EXPY NB,Traffic Hazard,30.286373,-97.763394,2017-11-15
6997,S Ih 35 Svrd Nb & Woodward St,Crash Urgent,30.223022,-97.747118,2017-11-19
6998,110 W Slaughter Ln,Crash Service,30.167143,-97.787464,2017-11-21
6999,3000-3500 S Ih 35 Sb,Traffic Hazard,30.222221,-97.748213,2017-11-24
7000,7200 Manchaca Rd,Traffic Impediment,30.199964,-97.807338,2017-11-11
7001,915-1023 E Yager Ln,Traffic Hazard,30.390938,-97.659338,2017-11-15
7002,5900-6545 Comanche Trl,COLLISION,30.400494,-97.872,2017-11-30
7003,2401 S CONGRESS AVE,Crash Service,30.238795,-97.753554,2017-11-15
7004,4500 N Ih 35 Sb,zSTALLED VEHICLE,30.301973,-97.71529,2017-11-08
7005,East Side Dr & E Oltorf St,Crash Urgent,30.236704,-97.748804,2017-11-20
7006,3100 S Ih 35 Nb,Crash Urgent,30.226023,-97.745624,2017-11-27
7007,3150-3219 S Fm 973 Rd,Crash Urgent,30.203415,-97.639353,2017-11-03
7008,10-19 N Ih 35 Svrd Nb,Traffic Hazard,30.251431,-97.735758,2017-11-17
7009,2800-2850 S Lakeline Blvd,Crash Urgent,30.47545,-97.810716,2017-11-08
7010,5700-5724 E Parmer Ln,Traffic Hazard,30.36882,-97.614123,2017-11-12
7011,4400 N Ih 35 Sb,Crash Urgent,30.301111,-97.715833,2017-11-15
7012,La Vista St & S Congress Ave,Crash Service,30.232462,-97.758461,2017-11-17
7013,4329-4340 Manchaca Rd,Traffic Hazard,30.229985,-97.78829,2017-11-24
7014,2200-2400 N Ih 35 Sb,Crash Urgent,30.282994,-97.727293,2017-11-26
7015,Bee Caves Rd & Redbud Trl,TRFC HAZD/ DEBRIS,30.293007,-97.822765,2017-11-02
7016,2347 Douglas St,Crash Service,30.228143,-97.732725,2017-11-05
7017,Littig Rd & Maize Ln,LOOSE LIVESTOCK,30.320774,-97.432708,2017-11-05
7018,W BEN WHITE EB TO CONGRES RAMP,Traffic Hazard,30.226076,-97.768933,2017-11-11
7019,4129-4198 N IH 35 SVRD NB,Crash Urgent,30.299632,-97.716261,2017-11-13
7020,W North Loop Blvd & Chesterfield Ave,Traffic Hazard,30.318789,-97.724449,2017-11-16
7021,5400 Brodie Ln,COLLISION WITH INJURY,30.230296,-97.81992,2017-11-11
7022,BURCH DR & E SH 71 EB,COLLISN/ LVNG SCN,30.186659,-97.606012,2017-11-19
7023,7105 Berkman Dr,Crash Service,30.324409,-97.689458,2017-11-29
7024,8100 N Ih 35 Sb,Traffic Hazard,30.344372,-97.696969,2017-11-03
7025,Burleson Rd & Mc Kinney Falls Pkwy,Crash Urgent,30.191989,-97.698371,2017-11-19
7026,5500 N Ih 35 Sb,Crash Urgent,30.314444,-97.708159,2017-11-22
7027,11200-11592 RESEARCH BLVD SVRD SB,Traffic Hazard,30.408561,-97.745539,2017-11-07
7028,801 E WILLIAM CANNON DR,Crash Service,30.190894,-97.771743,2017-11-22
7029,2300 S IH 35 NB,Traffic Hazard,30.233133,-97.741418,2017-11-29
7030,Duncan Ln & N Ih 35 Svrd Sb,Crash Service,30.290608,-97.722591,2017-11-09
7031,9202 Fm 812 Rd,COLLISN/ LVNG SCN,30.160544,-97.685354,2017-11-09
7032,3150-3219 S FM 973 RD,Crash Urgent,30.203692,-97.639276,2017-11-14
7033,11805-12107 N Fm 620 Rd,Crash Urgent,30.460797,-97.820013,2017-11-14
7034,11500 Stonehollow Dr,Traffic Impediment,30.39466,-97.70675,2017-11-21
7035,5600 E STASSNEY LN,zSTALLED VEHICLE,30.191672,-97.735609,2017-11-16
7036,3200 N Mopac Expy Sb,Traffic Hazard,30.306512,-97.758131,2017-11-18
7037,6940 S Ih 35 Svrd Sb,Crash Service,30.18658,-97.773644,2017-11-04
7038,E US 290 HWY EB & LEXINGTON ST,COLLISN/ LVNG SCN,30.348861,-97.555963,2017-11-04
7039,3600-blk S Fm 973 Rd,COLLISION,30.198191,-97.645327,2017-11-07
7040,N Ih 35 Svrd Nb & E Martin Luther King Jr Blvd,Traffic Hazard,30.278511,-97.729078,2017-11-23
7041,201 W Ben White Blvd Svrd Eb,Crash Service,30.222995,-97.764964,2017-11-28
7042,0 Research Sb To Mopac Sb Ramp,Traffic Hazard,30.378986,-97.739091,2017-11-07
7043,1707 W Anderson Ln,Crash Service,30.352628,-97.723475,2017-11-10
7044,8114-9824 N Sh 130 Sb,LOOSE LIVESTOCK,30.299549,-97.569913,2017-11-15
7045,Pecan Brook Dr & Chisos Pass,Crash Service,30.315594,-97.65776,2017-11-16
7046,5300 W Parmer Ln,Traffic Impediment,30.432865,-97.729237,2017-11-20
7047,3400-blk N Capital Of Texas Hwy Nb,COLLISION,30.332297,-97.807985,2017-11-27
7048,10000-10099 N Mopac Expy Svrd Nb,Traffic Hazard,30.389146,-97.733927,2017-11-03
7049,5402-5928 Ed Bluestein Blvd Sb,Traffic Hazard,30.292894,-97.663616,2017-11-09
7050,1819 W Parmer Ln,Crash Urgent,30.413326,-97.691077,2017-11-27
7051,815 W Slaughter Ln,Traffic Hazard,30.173966,-97.80619,2017-11-28
7052,S 1st St & Eberhart Ln,Crash Urgent,30.200544,-97.785677,2017-11-02
7053,7254 S 1st St,Crash Service,30.190997,-97.790422,2017-11-04
7054,W Mary St & S Congress Ave,zSTALLED VEHICLE,30.245145,-97.751304,2017-11-06
7055,12900 N Ih 35 Svrd Sb,Crash Service,30.41275,-97.674051,2017-11-08
7056,Dessau Rd & E Howard Ln,Traffic Hazard,30.403591,-97.638453,2017-11-09
7057,5900-5909 Grover Ave,Traffic Impediment,30.329935,-97.729428,2017-11-03
7058,121 Woodward St,Crash Service,30.229255,-97.759414,2017-11-06
7059,N 183a Hwy Svrd Nb & Lakeline Blvd,Traffic Hazard,30.48005,-97.801956,2017-11-11
7060,4500 N Ih 35 Nb,Traffic Hazard,30.30344,-97.714115,2017-11-21
7061,10205 N LAMAR BLVD,Crash Urgent,30.371242,-97.692353,2017-11-04
7062,8200 N Mopac Expy Sb,Traffic Hazard,30.369084,-97.74229,2017-11-08
7063,E Riverside Dr & Faro Dr,Crash Urgent,30.229511,-97.712633,2017-11-11
7064,4000-4234 S Capital Of Texas Hwy Sb,Crash Urgent,30.236895,-97.798612,2017-11-20
7065,W 45th St & Guadalupe St,Traffic Hazard,30.310843,-97.732976,2017-11-11
7066,15000 N Ih 35 Nb,Traffic Hazard,30.441441,-97.668165,2017-11-08
7067,Dessau Rd & E Wells Branch Pkwy,COLLISION,30.42484,-97.626388,2017-11-15
7068,4616 W Howard Ln,Crash Urgent,30.446135,-97.708025,2017-11-19
7069,Sprinkle Rd & Springdale Rd,LOOSE LIVESTOCK,30.3517,-97.646433,2017-11-24
7070,5901 N Ih 35 Svrd Nb,Traffic Impediment,30.320133,-97.706662,2017-11-04
7071,Rutland Dr & N Lamar Blvd,Crash Urgent,30.36487,-97.695997,2017-11-12
7072,W US 290 HWY SVRD EB & BRODIE LN,TRFC HAZD/ DEBRIS,30.232638,-97.818416,2017-11-13
7073,5004-5129 Springdale Rd,Crash Urgent,30.2937,-97.677699,2017-11-24
7074,5516 BITTERWOOD DR,COLLISION WITH INJURY,30.274597,-97.621318,2017-11-26
7075,4501 E Riverside Dr,Crash Service,30.232621,-97.721286,2017-11-06
7076,N Ih 35 Svrd Nb & E Braker Ln,Traffic Hazard,30.376949,-97.675583,2017-11-29
7077,1900 S Mopac Expy Nb,Traffic Hazard,30.259886,-97.794572,2017-11-04
7078,9811 Hansford Dr,Crash Service,30.360378,-97.68074,2017-11-06
7079,10022 Jollyville Rd,Crash Urgent,30.394192,-97.749767,2017-11-10
7080,3600-3821 Oak Springs Dr,Traffic Hazard,30.273631,-97.691668,2017-11-12
7081,0 Mopac Nb To Research Sb Ramp,Traffic Hazard,30.377861,-97.737361,2017-11-24
7082,12609 Lexington St,COLLISION/PRIVATE PROPERTY,30.349111,-97.55597,2017-11-04
7083,12600-12730 E Us 290 Hwy Wb,TRFC HAZD/ DEBRIS,30.349615,-97.529819,2017-11-16
7084,2800 Jefferson St,Traffic Impediment,30.300096,-97.756181,2017-11-30
7085,West Gate Blvd & Davis Ln,Crash Urgent,30.190957,-97.83342,2017-11-02
7086,W WELLS BRANCH PKWY & SURRENDER AVE,COLLISION,30.435936,-97.68293,2017-11-08
7087,1000 S IH 35 NB,Crash Urgent,30.248266,-97.735264,2017-11-29
7088,N Ih 35 Svrd Sb & E 51st Eb To Ih 35 Sb Ramp,Traffic Hazard,30.309218,-97.711389,2017-11-05
7089,Kramer Ln & Metric Blvd,zSTALLED VEHICLE,30.388763,-97.710429,2017-11-18
7090,7700 N Mopac Expy Sb,Traffic Hazard,30.360869,-97.744895,2017-11-03
7091,715 E 8th St,Crash Urgent,30.267771,-97.73445,2017-11-30
7092,9500 S Ih 35 Sb,Crash Urgent,30.161956,-97.788912,2017-11-02
7093,2219-2271 W Braker Ln,Traffic Impediment,30.390892,-97.713815,2017-11-05
7094,Airport Blvd & W Highland Mall Blvd,Traffic Hazard,30.328828,-97.715845,2017-11-23
7095,5700-6224 S MOPAC EXPY SB,Traffic Hazard,30.227264,-97.830476,2017-11-25
7096,12800-13324 Mc Callen Pass,Crash Urgent,30.408258,-97.663306,2017-11-30
7097,Burnet Rd & Cullen Ave,Crash Service,30.346735,-97.736611,2017-11-02
7098,2506-2507 Allandale Rd,Traffic Impediment,30.335797,-97.745816,2017-11-07
7099,9414 N Lamar Blvd,Crash Urgent,30.363354,-97.696895,2017-11-08
7100,2237 E Riverside Dr,Crash Service,30.238123,-97.725869,2017-11-05
7101,E US 290 HWY SVRD EB & N SH 130 SVRD SB,Crash Urgent,30.339816,-97.591461,2017-11-09
7102,4200-4409 Ed Bluestein Blvd Nb,Traffic Hazard,30.280212,-97.666673,2017-11-18
7103,E Us 290 Hwy Svrd Eb & Springdale Rd,Crash Urgent,30.328169,-97.655258,2017-11-19
7104,12113 Metric Blvd,Crash Urgent,30.404051,-97.698788,2017-11-24
7105,9400-9638 Escarpment Blvd,Crash Urgent,30.200833,-97.878417,2017-11-06
7106,2000 S Ih 35 Svrd Sb,Crash Service,30.23768,-97.739261,2017-11-24
7107,3101 - 3501 S IH 35 NB,Traffic Hazard,30.223797,-97.74694,2017-11-17
7108,Dessau Rd & E Howard Ln,Traffic Hazard,30.403591,-97.638453,2017-11-07
7109,Center Ridge Dr & Mc Callen Pass,Crash Urgent,30.414338,-97.663369,2017-11-11
7110,9400 Research Blvd Sb,Traffic Hazard,30.384343,-97.742687,2017-11-13
7111,9400 N Ih 35 Sb,Traffic Hazard,30.358426,-97.688005,2017-11-17
7112,4400-blk Shoreline Dr,LOOSE LIVESTOCK,30.46065,-97.694703,2017-11-09
7113,W Us 290 Hwy & Circle Dr,TRFC HAZD/ DEBRIS,30.234496,-97.9111,2017-11-13
7114,N Fm 973 Rd & N Sh 130 Svrd Sb,TRFC HAZD/ DEBRIS,30.288194,-97.576591,2017-11-30
7115,W Koenig Ln & N Lamar Blvd,zSTALLED VEHICLE,30.325943,-97.726336,2017-12-01
7116,6201 Wynona Ave,Crash Urgent,30.337877,-97.741223,2017-11-02
7117,8601 Research Blvd Svrd Nb,Crash Service,30.362201,-97.716971,2017-11-03
7118,2710 Exposition Blvd,Crash Urgent,30.303248,-97.76433,2017-11-29
7119,Lake Creek Pkwy & Pecan Park Blvd,Crash Service,30.46382,-97.789209,2017-11-02
7120,W 11th St & N Lamar Blvd,Traffic Impediment,30.27596,-97.751826,2017-11-09
7121,1501-1625 E Howard Ln,Traffic Hazard,30.404274,-97.640025,2017-11-27
7122,13211 Dessau Rd,Crash Urgent,30.400143,-97.640721,2017-11-29
7123,S Mopac Expy Svrd Sb & Andrew Zilker Rd,Crash Urgent,30.268903,-97.777543,2017-11-30
7124,City Park Rd & West Courtyard Dr,Traffic Impediment,30.363456,-97.803769,2017-11-09
7125,Ravenscroft Dr & Manchaca Rd,Crash Urgent,30.157124,-97.833304,2017-11-10
7126,12550 Metric Blvd,Crash Urgent,30.414464,-97.689799,2017-11-22
7127,W 6th St & Bowie St,Traffic Impediment,30.270962,-97.752522,2017-11-28
7128,1811 Guadalupe St,Crash Service,30.281307,-97.741746,2017-11-02
7129,E Parmer Ln & E Yager Ln,Traffic Hazard,30.388317,-97.650841,2017-11-18
7130,1701-1821 Marcus Abrams Blvd,Crash Urgent,30.154678,-97.833565,2017-11-24
7131,10400 N Ih 35 Nb,Traffic Hazard,30.368356,-97.681533,2017-11-27
7132,6300-7139 E Ben White Blvd Eb,Traffic Hazard,30.212603,-97.708408,2017-11-13
7133,W 21st St & Nueces St,Crash Service,30.283955,-97.744047,2017-11-07
7134,11300 N Ih 35 Svrd Sb,Crash Service,30.377125,-97.676482,2017-11-10
7135,13769-13771 N Us 183 Hwy Svrd Nb,Traffic Hazard,30.461303,-97.793512,2017-11-22
7136,Congress Ave & W Cesar Chavez St,Crash Urgent,30.263382,-97.744567,2017-11-27
7137,8300-8814 Research Blvd Sb,Traffic Hazard,30.356135,-97.715593,2017-11-11
7138,Dawson Rd & Barton Springs Rd,Crash Urgent,30.260344,-97.755705,2017-11-16
7139,W Us 290 Hwy & Fm 1826 Rd,Crash Urgent,30.229195,-97.888305,2017-11-07
7140,W Anderson Ln Svrd Eb & N Lamar Blvd Svrd Nb,Traffic Hazard,30.347005,-97.712424,2017-11-17
7141,W Slaughter Ln & Sendera Mesa Dr,COLLISION,30.198733,-97.862773,2017-11-27
7142,W Pecan St & Central Commerce Dr,TRFC HAZD/ DEBRIS,30.448869,-97.656096,2017-11-30
7143,4405 E Riverside Dr,Traffic Hazard,30.233346,-97.72304,2017-11-21
7144,4003-4409 S Mopac Expy Nb,Traffic Hazard,30.242739,-97.81075,2017-11-22
7145,N FM 973 RD & FM 969 RD,COLLISION,30.256997,-97.611818,2017-11-02
7146,Bastrop Hwy Sb & Bonnett St,Crash Urgent,30.241411,-97.689559,2017-11-06
7147,THOMAS SPRINGS RD & CIRCLE DR,TRFC HAZD/ DEBRIS,30.24628,-97.92727,2017-11-22
7148,Walsh St & W 6th St,Crash Urgent,30.272915,-97.75755,2017-11-03
7149,Barton Springs Rd & S Lamar Blvd,Crash Urgent,30.260873,-97.758521,2017-11-04
7150,W Braker Ln & Jollyville Rd,Crash Urgent,30.400695,-97.748892,2017-11-08
7151,9222-9424 W Parmer Ln,Crash Service,30.478966,-97.765759,2017-11-14
7152,6100 S Ih 35 Sb,Traffic Hazard,30.195675,-97.76647,2017-11-27
7153,3600-3625 W Howard Ln,Crash Urgent,30.440287,-97.698256,2017-11-03
7154,1100 W Braker Ln,zSTALLED VEHICLE,30.384731,-97.692501,2017-11-06
7155,E Us 290 Hwy Eb & Old Kimbro Rd,TRFC HAZD/ DEBRIS,30.350566,-97.500595,2017-11-08
7156,2100 E Ben White Blvd Wb,Traffic Hazard,30.2162,-97.74198,2017-11-19
7157,7101 W Sh 71,Crash Urgent,30.235496,-97.87697,2017-11-24
7158,8116-8322 N FM 620 RD,Crash Urgent,30.416754,-97.847269,2017-11-29
7159,8600-8643 Loyola Ln,Crash Urgent,30.291224,-97.627931,2017-11-03
7160,0 E William Cannon To 35 Nb Ramp,Traffic Hazard,30.193041,-97.768126,2017-11-16
7161,1900 S Ih 35 Sb,Traffic Hazard,30.238377,-97.738574,2017-11-18
7162,0 W WELLS BRANCH PKWY,Crash Service,30.440438,-97.668732,2017-11-21
7163,0 W Ben White Eb To Congres Ramp,Traffic Hazard,30.226424,-97.769353,2017-11-30
7164,200-225 E 7th St,Traffic Hazard,30.268317,-97.740113,2017-11-02
7165,155 W Slaughter Ln,Crash Service,30.167185,-97.790986,2017-11-14
7166,3755 S Capital Of Texas Hwy Nb,Crash Service,30.242172,-97.801055,2017-11-15
7167,7250-7311 Manor Rd,Crash Urgent,30.315577,-97.663363,2017-11-26
7168,Mc Kinney Falls Pkwy & S Us 183 Hwy Sb,Traffic Hazard,30.198299,-97.684115,2017-11-29
7169,Fm 1100 Rd & Manda Rd,LOOSE LIVESTOCK,30.380729,-97.466169,2017-11-02
7170,5300-5329 La Crosse Ave,Traffic Hazard,30.191383,-97.875417,2017-11-03
7171,9803 TRAILS END RD,COLLISION/PRIVATE PROPERTY,30.47381,-97.910143,2017-11-13
7172,12130 N Fm 973 Rd,COLLISN/ LVNG SCN,30.337669,-97.558516,2017-11-20
7173,11020 S SH 130 NB,TRFC HAZD/ DEBRIS,30.085118,-97.686306,2017-11-22
7174,Kingston Lacy Blvd & N Heatherwilde Blvd,COLLISION WITH INJURY,30.477871,-97.617289,2017-11-27
7175,0 Burnet To Research Sb Ramp,Traffic Hazard,30.369867,-97.720422,2017-11-10
7176,N Lamar Blvd & W Martin Luther King Jr Blvd,Traffic Hazard,30.283615,-97.752116,2017-11-11
7177,E Us 290 Hwy Svrd Wb & N Sh 130 Svrd Nb,Traffic Hazard,30.341126,-97.590688,2017-11-25
7178,13101-13149 BURNET RD,Traffic Hazard,30.430497,-97.700319,2017-11-29
7179,100-115 N Lexington St,TRFC HAZD/ DEBRIS,30.341315,-97.55764,2017-11-09
7180,6700-6920 Decker Ln,Traffic Impediment,30.292887,-97.626896,2017-11-11
7181,2109 S 5th St,Traffic Hazard,30.246157,-97.763423,2017-11-13
7182,Legendary Dr & W Parmer Ln,Traffic Hazard,30.437194,-97.736062,2017-11-20
7183,2600-blk Caldwell Ln,LOOSE LIVESTOCK,30.210655,-97.541562,2017-11-29
7184,W BEN WHITE BLVD SVRD WB & S 1ST ST,Crash Service,30.22688,-97.769241,2017-11-14
7185,9600 S Ih 35 Nb,Traffic Hazard,30.161204,-97.788909,2017-11-29
7186,N Mopac Expy Nb & Enfield To Mopac Nb Ramp,Traffic Hazard,30.288096,-97.762183,2017-11-04
7187,4600 TERI RD,Crash Service,30.197025,-97.744168,2017-11-14
7188,2800-2829 Bee Caves Rd,COLLISION,30.271251,-97.788716,2017-11-18
7189,6000 N Mopac Expy Nb,Traffic Hazard,30.341624,-97.752957,2017-11-22
7190,16400 N IH 35 SB,COLLISION,30.466265,-97.669595,2017-11-22
7191,2900 S Lakeline Blvd,Crash Urgent,30.476993,-97.807137,2017-11-23
7192,13600-14124 N Sh 130 Sb,COLLISION WITH INJURY,30.376439,-97.582182,2017-11-10
7193,16300 S Sh 95,COLLISION WITH INJURY,30.424279,-97.382245,2017-11-18
7194,W Us 290 Hwy Svrd Wb & S Mopac Sb To W 290 Wb Ramp,Crash Service,30.237003,-97.832436,2017-11-10
7195,10600 N Ih 35 Sb,Traffic Hazard,30.370434,-97.680413,2017-11-02
7196,Lake Creek Pkwy & Mellow Meadow Dr,Crash Urgent,30.459935,-97.798058,2017-11-08
7197,4178 S MOPAC EXPY SB,zSTALLED VEHICLE,30.242481,-97.812068,2017-11-09
7198,12901 N Ih 35 Svrd Nb,Crash Urgent,30.413576,-97.673093,2017-11-17
7199,E Stassney Ln & S Ih 35 Svrd Sb,Crash Urgent,30.198688,-97.764488,2017-11-02
7200,W Braker Ln & Bittern Holw,Crash Service,30.389446,-97.701649,2017-11-04
7201,8100 RESEARCH BLVD NB,Traffic Hazard,30.353143,-97.714447,2017-11-08
7202,Eberhart Ln & S 1st St,Traffic Hazard,30.200544,-97.785677,2017-11-16
7203,2000-2230 E Sh 71 Eb,Traffic Hazard,30.216138,-97.664756,2017-11-22
7205,1704 Nelms Dr,Crash Service,30.19278,-97.76531,2017-11-15
7206,5600 West Gate Blvd,Crash Urgent,30.220116,-97.806827,2017-11-28
7207,1700 Westlake Dr,COLLISION WITH INJURY,30.300889,-97.796477,2017-11-11
7208,9400 Parkfield Dr,Crash Service,30.367439,-97.706225,2017-11-25
7209,Dee Gabriel Collins Rd & Fm 812 Rd,COLLISION WITH INJURY,30.164182,-97.692911,2017-11-28
7210,12300-12498 TWIN CREEK DR,LOOSE LIVESTOCK,30.135041,-97.823843,2017-11-29
7211,Hogan Ave & Montopolis Dr,Crash Urgent,30.234587,-97.697315,2017-11-05
7212,Dessau Rd & E Howard Ln,Traffic Hazard,30.403591,-97.638453,2017-11-07
7213,N 183a Hwy Nb & Lakeline Blvd To 183a Nb Ramp,Traffic Hazard,30.486361,-97.804547,2017-11-19
7214,S Ih 35 Svrd Sb & W Slaughter Ln,Traffic Hazard,30.16707,-97.786925,2017-11-27
7215,115 Sandra Muraida Way,Traffic Hazard,30.267338,-97.755151,2017-11-28
7216,1000 E 41st St,Crash Service,30.298214,-97.719294,2017-11-13
7217,N Mopac Nb To Northland Ramp & Northland Dr,Traffic Hazard,30.335529,-97.753726,2017-11-18
7218,Tumbling Creek Trl & Buckingham Gate Rd,Traffic Impediment,30.152649,-97.852115,2017-11-03
7219,W 6th St & West Ave,Crash Urgent,30.270296,-97.750586,2017-11-06
7220,4812-4833 S Fm 973 Rd,Traffic Impediment,30.180565,-97.64663,2017-11-14
7221,W 45th St & Shoal Creek Blvd,Traffic Hazard,30.317459,-97.746074,2017-11-20
7222,1112-1129 Atkinson Rd,Crash Service,30.325011,-97.695755,2017-11-24
7223,13000 N FM 620 RD SB,Crash Urgent,30.468596,-97.7984,2017-11-29
7224,9600 S Ih 35 Svrd Sb,Crash Urgent,30.160294,-97.789771,2017-11-30
7225,8200 Research Blvd Nb,Crash Urgent,30.353553,-97.714566,2017-11-02
7226,E 32nd St & Red River St,Crash Urgent,30.291063,-97.727176,2017-11-03
7227,BURNET RD & RICHCREEK RD,Crash Urgent,30.350572,-97.734336,2017-11-15
7228,80-89 N Pleasant Valley Rd,Traffic Impediment,30.251597,-97.713354,2017-11-17
7229,13800-14051 N IH 35 SVRD NB,Crash Urgent,30.429274,-97.670234,2017-11-28
7230,7000 N Ih 35 Sb,zSTALLED VEHICLE,30.331498,-97.704963,2017-11-05
7231,N Ih 35 Svrd Nb & E 15th St,Traffic Hazard,30.274611,-97.730983,2017-11-13
7232,Ed Bluestein Blvd Sb & 290 Wb To Ed Bluestein Sb Ramp,Traffic Hazard,30.320361,-97.666607,2017-11-18
7233,E Riverside Dr & Willow Creek Dr,Crash Urgent,30.23768,-97.725656,2017-11-28
7234,The Lakes Blvd & W Howard Ln,Crash Urgent,30.421793,-97.665822,2017-11-29
7235,Watson St & Morrow St,Traffic Hazard,30.345694,-97.718522,2017-11-02
7236,S Lakeshore Blvd & S Pleasant Valley Rd,Crash Urgent,30.242517,-97.717244,2017-11-06
7237,503 E Powell Ln,Traffic Impediment,30.345622,-97.699173,2017-11-09
7238,E St Elmo Rd & Terry O Ln,Traffic Hazard,30.215585,-97.758852,2017-11-14
7239,1200 W KOENIG LN,Crash Service,30.329882,-97.729482,2017-11-15
7240,1500 N Mopac Expy Nb,Traffic Hazard,30.287017,-97.762942,2017-11-22
7241,N Us 183 Hwy Svrd Nb & Anderson Mill Rd,Crash Urgent,30.448891,-97.790028,2017-11-27
7242,301-313 E 15th St,Traffic Hazard,30.27593,-97.73621,2017-11-03
7243,11020 S Sh 130 Nb,COLLISION,30.085118,-97.686306,2017-11-10
7244,4200 City Park Rd,COLLISION WITH INJURY,30.355375,-97.832481,2017-11-15
7245,4800-4964 W Us 290 Hwy Wb,COLLISION,30.233477,-97.815467,2017-11-16
7246,9400-9599 Aberdeen Way,Crash Urgent,30.353994,-97.677979,2017-11-18
7247,2601-2611 W STASSNEY LN,Crash Urgent,30.218947,-97.807084,2017-11-28
7248,Avery Ranch Blvd & N 183a Hwy Svrd Nb,Crash Urgent,30.486883,-97.804196,2017-11-06
7249,2100 N IH 35 NB,Traffic Hazard,30.281708,-97.728028,2017-11-02
7250,6210 E Ben White Blvd Svrd Wb,Crash Service,30.212764,-97.712629,2017-11-03
7251,300-420 E Ben White Blvd Svrd Wb,Traffic Hazard,30.220897,-97.75909,2017-11-25
7252,333 E Slaughter Ln,Crash Service,30.166201,-97.780724,2017-11-29
7253,12847-13435 N Us 183 Hwy Nb,Traffic Hazard,30.445767,-97.788571,2017-11-05
7254,Burnet Ln & Payne Ave,Traffic Impediment,30.339843,-97.73853,2017-11-08
7255,11012 Pecan Park Blvd,Crash Service,30.467174,-97.804361,2017-11-11
7256,1103 Holly St,Crash Urgent,30.256399,-97.734485,2017-11-13
7257,1630 W Wells Branch Pkwy,COLLISION,30.43971,-97.670993,2017-11-04
7258,OLD BEE CAVES RD & W SH 71,COLLISION WITH INJURY,30.260127,-97.907243,2017-11-07
7259,N CUERNAVACA DR & LIPAN TRL,COLLISION,30.332774,-97.867986,2017-11-14
7260,12500 N Mopac Expy Nb,Traffic Hazard,30.420636,-97.703963,2017-11-16
7261,8111 Exmoor Dr,Traffic Impediment,30.359841,-97.728416,2017-11-21
7262,3500 N Capital Of Texas Hwy Sb,Crash Service,30.333522,-97.807493,2017-11-25
7263,2300 S Ih 35 Svrd Sb,Crash Service,30.23385,-97.741652,2017-11-27
7264,9001 Brodie Ln,Crash Service,30.194284,-97.842968,2017-11-03
7265,5700 Tapadera Trace Ln,Crash Service,30.430679,-97.743509,2017-11-18
7266,12000-12520 S Ih 35 Sb,Traffic Hazard,30.11959,-97.804275,2017-11-14
7267,6402 Santos St,Crash Service,30.228194,-97.699821,2017-11-03
7268,E Cesar Chavez St & Mildred St,Traffic Impediment,30.255276,-97.71935,2017-11-04
7269,1500-1824 E ANDERSON LN SVRD WB,Crash Service,30.330349,-97.680659,2017-11-07
7270,West Ave & W Cesar Chavez St,Traffic Impediment,30.265635,-97.752349,2017-11-08
7271,8400 E PARMER LN,COLLISION WITH INJURY,30.351628,-97.590218,2017-11-08
7272,IMMANUEL RD & E WELLS BRANCH PKWY,COLLISION WITH INJURY,30.421375,-97.619236,2017-11-18
7273,11400 S Ih 35 Nb,zSTALLED VEHICLE,30.135476,-97.797705,2017-11-02
7274,11400-11560 N Ih 35 Svrd Sb,Traffic Hazard,30.37854,-97.675694,2017-11-10
